beer_name,brewery_name,beer_type,beer_abv,beer_ibu,comment,venue_name,venue_city,venue_state,venue_country,venue_lat,venue_lng,rating_score,created_at,checkin_url,beer_url,brewery_url,brewery_country,brewery_city,brewery_state,flavor_profiles,purchase_venue,serving_type,checkin_id,bid,brewery_id,photo_url,global_rating_score,global_weighted_rating_score,tagged_friends,total_toasts,total_comments
Always Ready,Cape May Brewing Co.,Pale Ale - American,4.8,23,"zesty, juicy, refreshing. toeing line of being too hoppy for a pale ale which i like. i will now be ALWAYS READY for this (someone make me stop these puns)",Untappd at Home,,Everywhere,United States,34.2347,-77.9482,4,4/30/2021 22:38,https://untappd.com/c/1022755285,https://untappd.com/beer/2503694,https://untappd.com/brewery/13805,United States,Cape May,NJ,"tropical,juicy,crisp",,Can,1022755285,2503694,13805,https://untappd.s3.amazonaws.com/photos/2021_05_01/3e9898cf2c58aeea101a3a97451c2d83_raw.jpg,3.68,3.68,,1,0
Blueberry Ale,Wachusett Brewing Company,Fruit Beer,4.5,10,"it’s got the blueberry aroma which is nice and a clean wheat taste, but when i see blueberry in the name and see it’s labeled as a fruit beer, i really wanna taste the blueberry. it’s a wheat beer with a scent of blueberry. it’s a decent wheat ale",Untappd at Home,,Everywhere,United States,34.2347,-77.9482,3,5/1/2021 23:04,https://untappd.com/c/1023451394,https://untappd.com/beer/6295,https://untappd.com/brewery/1332,United States,Westminster,MA,"subtle,light,sweet",,Growler,1023451394,6295,1332,https://untappd.s3.amazonaws.com/photos/2021_05_02/04794a39601c7e7c2aeff29eea4f3841_raw.jpg,3.57,3.57,,0,0
Beach Bound,Ludlam Island Brewery,Kölsch,4.8,0,"nice light malty character in any kolsch. a little bit more bitter than im used to for a kolsch, but still is refreshing",Untappd at Home,,Everywhere,United States,34.2347,-77.9482,3.5,5/1/2021 23:30,https://untappd.com/c/1023458973,https://untappd.com/beer/4248630,https://untappd.com/brewery/211134,United States,Ocean View,NJ,"smooth,crisp,refreshing",,Can,1023458973,4248630,211134,https://untappd.s3.amazonaws.com/photos/2021_05_02/e81fcdd8cfe4f0e658bec9c210ace091_raw.jpg,3.67,3.68,,0,0
Make Fast,Cape May Brewing Co.,IPA - New England,7,40,really smooth and refreshing and juicy and light. i don’t have a pun for this one just like the beer,Untappd at Home,,Everywhere,United States,34.2347,-77.9482,4,5/2/2021 22:29,https://untappd.com/c/1023872562,https://untappd.com/beer/4257407,https://untappd.com/brewery/13805,United States,Cape May,NJ,"smooth,citrus,juicy",,Can,1023872562,4257407,13805,https://untappd.s3.amazonaws.com/photos/2021_05_03/0d8099c43544125110a8e1b484f42fdf_raw.jpg,3.85,3.83,,0,0
Paper Tigers,Ludlam Island Brewery,IPA - Session / India Session Ale,4.5,24,it’s a light sessionable ipa. aroma is nice but was hoping for a little more hop taste. i know it’s sessionable but could have a little more flavor,Untappd at Home,,Everywhere,United States,34.2347,-77.9482,3.25,5/3/2021 20:42,https://untappd.com/c/1024041818,https://untappd.com/beer/2542903,https://untappd.com/brewery/211134,United States,Ocean View,NJ,"clean,light,crushable",,Can,1024041818,2542903,211134,https://untappd.s3.amazonaws.com/photos/2021_05_04/663a3963d5315d66042ef24cd996f27b_raw.jpg,3.77,3.76,,0,0
Slammer,Slack Tide Brewing Company,IPA - New England,6.2,0,"very crushable. not as aromatic and juicy tasting as other New England’s and more bitter, but it’s fairly balanced. i like it and would SLAM these",Untappd at Home,,Everywhere,United States,34.2347,-77.9482,3.5,5/4/2021 21:47,https://untappd.com/c/1024247045,https://untappd.com/beer/4233536,https://untappd.com/brewery/181788,United States,Clermont,NJ,"light,citrus,Hazy",,Can,1024247045,4233536,181788,https://untappd.s3.amazonaws.com/photos/2021_05_05/f0ecfef909082d9c9a03da6035fa98b8_raw.jpg,3.89,3.85,,1,0
Jaguar Knight,Seven Tribesmen Brewery,Lager - American,5.8,22,a gourmet corona. feliz cinco de mayo,Untappd at Home,,Everywhere,United States,34.2347,-77.9482,3.75,5/5/2021 21:05,https://untappd.com/c/1024467105,https://untappd.com/beer/4286302,https://untappd.com/brewery/459629,United States,Wayne,NJ,"malty,crisp,refreshing",,Growler,1024467105,4286302,459629,https://untappd.s3.amazonaws.com/photos/2021_05_06/e3179946fd7fe2f4f12e045e9d89b0ec_raw.jpg,3.9,3.74,,1,0
Creatures of Magic,Burlington Beer Company,IPA - New England,6.5,30,an aromatic and juicy neipa. how MAGICAL,Sunset Pub & Grill,Lincoln Park,NJ,United States,40.9511,-74.3137,4,5/7/2021 20:04,https://untappd.com/c/1025175886,https://untappd.com/beer/2679539,https://untappd.com/brewery/39375,United States,Williston,VT,"tropical,soft,smooth",,Can,1025175886,2679539,39375,https://untappd.s3.amazonaws.com/photos/2021_05_08/9b3a15ea3836e9ff98b7283575563995_raw.jpg,4.08,4.08,,3,0
Cathedral Grove,Seven Tribesmen Brewery,IPA - American,5.6,55,nice and bitter and piney and aromatic but still kind of light. this is good. no pun today have a good night,Untappd at Home,,Everywhere,United States,34.2347,-77.9482,4,5/14/2021 23:01,https://untappd.com/c/1027939911,https://untappd.com/beer/4265278,https://untappd.com/brewery/459629,United States,Wayne,NJ,"piney,aromatic,bitter",,Crowler,1027939911,4265278,459629,https://untappd.s3.amazonaws.com/photos/2021_05_15/afc6f8f2b6b5990e685fd22718e1e694_raw.jpg,3.85,3.75,,1,1
Upshot,Seven Tribesmen Brewery,Belgian Tripel,8.5,20,this is a sipper but has a nice clove taste,Seven Tribesmen Brewery,Wayne,NJ,United States,40.9229,-74.2691,4,5/15/2021 19:48,https://untappd.com/c/1028535364,https://untappd.com/beer/3727272,https://untappd.com/brewery/459629,United States,Wayne,NJ,"malty,belgiany,smooth",,Draft,1028535364,3727272,459629,https://untappd.s3.amazonaws.com/photos/2021_05_15/d6faf5ccbcd24ed4bdb4445977174a63_raw.jpg,3.83,3.75,,1,0
Griffin,Seven Tribesmen Brewery,IPA - Imperial / Double,8.2,10,"heavily hoppy but not bitter. if y’all know the griffin ride at Busch Gardens, it’s just like the first drop on the ride: unexpected yet strong",Seven Tribesmen Brewery,Wayne,NJ,United States,40.9229,-74.2691,4,5/15/2021 20:17,https://untappd.com/c/1028556608,https://untappd.com/beer/4150566,https://untappd.com/brewery/459629,United States,Wayne,NJ,"tropical,smooth,mouthfeel",,Draft,1028556608,4150566,459629,https://untappd.s3.amazonaws.com/photos/2021_05_16/3efd6859b83be3d1d5a3666f54820ac0_raw.jpg,3.95,3.81,,0,1
Last Minute Shandy,Ludlam Island Brewery,Shandy / Radler,4,0,really refreshing af. can have this for the last minute and first minute anytime it’s delicious,Untappd at Home,,Everywhere,United States,34.2347,-77.9482,3.75,5/17/2021 21:15,https://untappd.com/c/1029232206,https://untappd.com/beer/2732303,https://untappd.com/brewery/211134,United States,Ocean View,NJ,"fruity,strawberry,syrupy",,Can,1029232206,2732303,211134,https://untappd.s3.amazonaws.com/photos/2021_05_18/1220578895160889936438b802505a5f_raw.jpg,3.79,3.77,,0,0
Knockdown,Slack Tide Brewing Company,IPA - Black / Cascadian Dark Ale,8.3,0,bitter and a bit toasty roasty. toeing a little too hoppy to where i can’t taste the toasty roasty taste but it’s fine. this beer is 8.3 so it could ~knock you down~,Untappd at Home,,Everywhere,United States,34.2347,-77.9482,3.5,5/19/2021 21:33,https://untappd.com/c/1029668752,https://untappd.com/beer/1405168,https://untappd.com/brewery/181788,United States,Clermont,NJ,"malty,roasty,dry",,Can,1029668752,1405168,181788,https://untappd.s3.amazonaws.com/photos/2021_05_20/bd87e143daf999499d24858a4e56ffa0_raw.jpg,3.84,3.8,,0,0
Back Nine,Seven Tribesmen Brewery,Cream Ale,5.2,10,"such a nice light refreshing ale. would def take on the course (or at home lmao) (gotta work on my swing, gotta do my own thing)",Seven Tribesmen Brewery,Wayne,NJ,United States,40.9229,-74.2691,4,5/27/2021 20:17,https://untappd.com/c/1032597742,https://untappd.com/beer/4319823,https://untappd.com/brewery/459629,United States,Wayne,NJ,,,Can,1032597742,4319823,459629,https://untappd.s3.amazonaws.com/photos/2021_05_28/65cdc88514628802aaeea057139da587_raw.jpg,3.77,3.72,,4,1
Tempus Fugit Session IPA,Red Tank Brewing (New Jersey),IPA - American,4.5,0,a session ipa that is light but still has those nice bitter hop notes.,Untappd at Home,,Everywhere,United States,34.2347,-77.9482,4,5/28/2021 22:45,https://untappd.com/c/1033196367,https://untappd.com/beer/3881671,https://untappd.com/brewery/339947,United States,Red Bank,NJ,"light,hoppy,juicy",,Crowler,1033196367,3881671,339947,https://untappd.s3.amazonaws.com/photos/2021_05_29/f9f1eb735d0a1983252415323fa261ac_raw.jpg,3.74,3.72,,2,0
That Cherry Lime Good Good,Cape May Brewing Co.,Shandy / Radler,8,10,"i feel like this a drink id have when im chilling on a lounge chair by the pool or at a chill summer bbq, BUT i have the intention of getting a buzz when im doing it. and i mean this as a compliment. this is good good",Untappd at Home,,Everywhere,United States,34.2347,-77.9482,3.75,5/29/2021 23:04,https://untappd.com/c/1033959989,https://untappd.com/beer/3785682,https://untappd.com/brewery/13805,United States,Cape May,NJ,"bright,fruity,sweet",,Can,1033959989,3785682,13805,https://untappd.s3.amazonaws.com/photos/2021_05_30/bbbbfa0d553d4e5d3542c7f81b15fa89_raw.jpg,3.88,3.79,,1,0
Brut Tang Can,Departed Soles Brewing Company,IPA - Brut,6.8,0,very tangerine-y and subtly hoppy. despite this being near 7% it’s actually really refreshing. ive eyed this up on the brewery’s insta for awhile so im happy i got it,Untappd at Home,,Everywhere,United States,34.2347,-77.9482,3.75,5/31/2021 16:19,https://untappd.com/c/1034697667,https://untappd.com/beer/3733626,https://untappd.com/brewery/191666,United States,Jersey City,NJ,"juicy,refreshing,Tangerine",,Can,1034697667,3733626,191666,https://untappd.s3.amazonaws.com/photos/2021_05_31/69487589d029b4f836a69c112f748629_raw.jpg,3.69,3.69,,0,0
Lemon Cucumber Gose,Westbrook Brewing Co.,Sour - Fruited Gose,4,5,really really refreshing. flavors classic to a gose with lemon and cucumber bringing you the lightness and refreshingness,Untappd at Home,,Everywhere,United States,34.2347,-77.9482,4,5/31/2021 16:56,https://untappd.com/c/1034717452,https://untappd.com/beer/2239055,https://untappd.com/brewery/10905,United States,Mt Pleasant,SC,"light,tart,salty",,Can,1034717452,2239055,10905,https://untappd.s3.amazonaws.com/photos/2021_05_31/49f9a264a72fcf3d4fba9cf8b55a7e1c_raw.jpg,3.79,3.78,,0,0
French Toasted,Blue Point Brewing Company,Brown Ale - Imperial / Double,9.3,31,only took a small sip of this (thanks uncle jeff). all the flavors that are mentioned to be in it i can taste but the maple is a little strong and somewhat overpowers the other flavors,Untappd at Home,,Everywhere,United States,34.2347,-77.9482,3.25,5/31/2021 17:56,https://untappd.com/c/1034748837,https://untappd.com/beer/4000281,https://untappd.com/brewery/144,United States,Patchogue,NY,"sweet,coffee,maple",,Can,1034748837,4000281,144,,3.84,3.8,,0,0
Hazy Wonder,Lagunitas Brewing Company,IPA - New England,6,25,"it’s light and refreshing. the variety of hops in this gives it more of a tropical fruity feel and not a bitter one. some hop varieties i haven’t heard before so an interesting, tropical, fruity flavor",Untappd at Home,,Everywhere,United States,34.2347,-77.9482,3.5,5/31/2021 18:34,https://untappd.com/c/1034767099,https://untappd.com/beer/3644447,https://untappd.com/brewery/765,United States,Petaluma,CA,"bright,light,refreshing",,Can,1034767099,3644447,765,https://untappd.s3.amazonaws.com/photos/2021_05_31/ba059714f75fd46d4de8553e17145795_raw.jpg,3.66,3.66,,0,0
Goose Beer,Redemption Rock Brewing Co.,Sour - Gose,4.8,0,"first off, the name and cans are awesome. second, this is a fantastic gose. being this is my favorite type of beer i love to find new ones. haven’t had a non-fruited one in some time so the coriander and salt notes shine with a subtle bready taste",Untappd at Home,,Everywhere,United States,34.2347,-77.9482,4.25,6/4/2021 22:42,https://untappd.com/c/1036141810,https://untappd.com/beer/4343009,https://untappd.com/brewery/419372,United States,Worcester,MA,"bread,salty,Coriander",,,1036141810,4343009,419372,https://untappd.s3.amazonaws.com/photos/2021_06_05/db5600de89a4ae97e1da2b487e09d811_raw.jpg,3.91,3.73,,1,0
Edelstein,Redemption Rock Brewing Co.,Hefeweizen,4.7,14,classic traditional hefe with clove and wheat notes.,Untappd at Home,,Everywhere,United States,34.2347,-77.9482,3.75,6/4/2021 23:40,https://untappd.com/c/1036161358,https://untappd.com/beer/3048971,https://untappd.com/brewery/419372,United States,Worcester,MA,"clean,tart,citrus",,Can,1036161358,3048971,419372,https://untappd.s3.amazonaws.com/photos/2021_06_05/0b024ed3437b3385b3b6da5f8ea851fe_raw.jpg,3.72,3.71,,2,0
Samuel Adams Wicked Hazy,Boston Beer Company,IPA - New England,6.8,35,"this is wicked hazy, wicked citrusy, wicked good",Untappd at Home,,Everywhere,United States,34.2347,-77.9482,3.75,6/5/2021 18:32,https://untappd.com/c/1036684743,https://untappd.com/beer/4000992,https://untappd.com/brewery/157,United States,Boston,MA,"citrus,crisp,Hazy",,Draft,1036684743,4000992,157,https://untappd.s3.amazonaws.com/photos/2021_06_05/e48f8d7a4141022437877d9e578bc249_raw.jpg,3.7,3.7,,1,0
Longbow,Seven Tribesmen Brewery,English Mild Ale,3.7,16,"very light. it’s got the notes that you’d find in a porter or stout but much much less pronounced and lighter, making this refreshing. Im sure katniss, link, and hawkeye would enjoy this",Seven Tribesmen Brewery,Wayne,NJ,United States,40.9229,-74.2691,3.75,6/6/2021 18:23,https://untappd.com/c/1037194915,https://untappd.com/beer/3911970,https://untappd.com/brewery/459629,United States,Wayne,NJ,"light,caramel,refreshing",,Draft,1037194915,3911970,459629,https://untappd.s3.amazonaws.com/photos/2021_06_06/96875273e2be667ac3bfaa4240bdf228_raw.jpg,3.63,3.67,,1,1
Peach Jam,Two Roads Brewing Company,Wheat Beer - Other,5.5,0,peach taste is subtle but really refreshing. wheat beer notes come through and balance well with the peach,Untappd at Home,,Everywhere,United States,34.2347,-77.9482,3.5,6/6/2021 21:40,https://untappd.com/c/1037266801,https://untappd.com/beer/3082449,https://untappd.com/brewery/45815,United States,Stratford,CT,"fruity,dry,peachy",,Can,1037266801,3082449,45815,https://untappd.s3.amazonaws.com/photos/2021_06_07/32618a3ec6a2d18993c14b2eabae127c_raw.jpg,3.5,3.5,,0,0
Stacy's Mom,Evil Genius Beer Company,IPA - American,7.5,85,citrus flavors are pronounced with slight maltiness. This beer has got it going on,Untappd at Home,,Everywhere,United States,34.2347,-77.9482,3.5,6/10/2021 21:29,https://untappd.com/c/1038230835,https://untappd.com/beer/886693,https://untappd.com/brewery/16170,United States,Philadelphia,PA,"sweet,smooth,hoppy",,Draft,1038230835,886693,16170,https://untappd.s3.amazonaws.com/photos/2021_06_11/5dbe663d9b2c4eed9fe7a83d4f7b5df4_raw.jpg,3.64,3.64,,0,0
Blood Oath,Seven Tribesmen Brewery,Blonde Ale,5.2,13,"has the nice blonde subtly malty notes, with a pleasant blood orange after taste. i swear on an oath to have this every time i come here (if they have it)",Seven Tribesmen Brewery,Wayne,NJ,United States,40.9229,-74.2691,3.75,6/12/2021 13:10,https://untappd.com/c/1039019229,https://untappd.com/beer/4352935,https://untappd.com/brewery/459629,United States,Wayne,NJ,"malty,light,Blood Orange",,Draft,1039019229,4352935,459629,https://untappd.s3.amazonaws.com/photos/2021_06_12/f3201a2b1193a4255ce051ba20b7407a_raw.jpg,3.8,3.73,,1,1
